#produced by /gpfs/fs2/scratch/zzhang65/database/FlyBase/ftp/releases/FB2014_03/dmel_r5.57/gff/generate_exon_strings.pl dsim_r2.02.CDS_exons_of_longest_CDS.tsv CDS_exons_string.longest_CDS.tsv
#seq_name	number_of_first_exon	exon_sizes	cds-start
FBgn0185692	1	105,252,802,749,238,170,129,282,258	1
FBgn0185212	1	179,544,2106,1881,204,295,58,94,258,66,96,116,117,190,381,207	1
FBgn0194745	1	109,2279,132	1
FBgn0187656	1	321,128,475	1
FBgn0270693	1	564	1
FBgn0195151	1	1458,105,97,389	1
FBgn0196709	1	294	1
FBgn0270252	1	99,143,196	1
FBgn0186557	1	165,239,210,221,99,258,165,269	1
FBgn0183474	1	115,182,282,591	1
FBgn0185644	1	99,660,1062,343,96,76,175,114	1
FBgn0083452	1	1575	1
FBgn0195593	1	145,1501,163	1
FBgn0185471	1	18,170,1624	1
FBgn0195382	1	360,275,1123	1
FBgn0192628	1	56,730,878,1116,199	1
FBgn0188177	1	326,581,2408	1
FBgn0186359	1	105,138,180,130,79,412,869,895,155,285,100	1
FBgn0269421	1	1773	1
FBgn0188915	1	286,1994	1
FBgn0268466	1	930,318	1
FBgn0193702	1	93,171,157,77,219,193,320,291,1393,867,83	1
FBgn0186502	1	72,485,264,500,182	1
FBgn0188654	1	132,192,573	1
FBgn0183112	1	14,164,80	1
FBgn0195253	1	242,332,332,99,492,67,160,278,45,132,4580	1
FBgn0268133	1	282,6	1
FBgn0270663	1	2073	1
FBgn0196738	1	120,1461,143,964	1
FBgn0182908	1	199,126,147,118,170,266	1
FBgn0182804	1	108,117,221,111,181	1
FBgn0270346	1	276	1
FBgn0269739	1	240	1
FBgn0182263	1	100,87,198,354,222,137,232,1516,631,156,343,146,247,273,213,110,600,561,159,609,128,843,373,822,101,139,284,139,243	1
FBgn0268490	1	192,84,148,81,62	1
FBgn0189791	1	210	1
FBgn0185351	1	622,1109	1
FBgn0186247	1	103,160,82,428,115	1
FBgn0269946	1	2085	1
FBgn0185654	1	108,484,393,259,400,205,80	1
FBgn0184910	1	147,198,245,1265,23	1
FBgn0186356	1	2016,63,4359	1
FBgn0196674	1	142,771,852,482,129,172,851,169,74,165	1
FBgn0190825	1	73,225,68,96,455,278,211,67	1
FBgn0194003	1	46,357,835,187	1
FBgn0191830	1	93,1071,686,283	1
FBgn0042853	1	555	1
FBgn0188341	1	1107	1
FBgn0190468	1	246	1
FBgn0190366	1	215,388,245,807,256,287,976	1
FBgn0185718	1	66,118,212,759,655,99,537,933,137,225,351	1
FBgn0268131	1	227,119,141,11	1
FBgn0196188	1	183,103,388,508	1
FBgn0268819	1	277,236,1286,125,2033	1
FBgn0184324	1	251,232	1
FBgn0270053	1	127,136,460	1
FBgn0269361	1	159	1
FBgn0196623	1	57,1598,151,180	1
FBgn0186959	1	3,471,219,143,322	1
FBgn0183494	1	50,139,69	1
FBgn0193319	1	1527	1
FBgn0188455	1	643,737,229,413,159,2883,424,767,132,140,118	1
FBgn0268849	1	243	1
FBgn0269808	1	9,411	1
FBgn0185863	1	561	1
FBgn0193423	1	66,402,722,976	1
FBgn0183259	1	63,447	1
FBgn0270737	1	120,369	1
FBgn0190089	1	22,856,448	1
FBgn0193921	1	115,82,1431,203,1491,5319,376,126,96,1388,111,32	1
FBgn0193586	1	211,71,3792,81,30	1
FBgn0190388	1	546,110,418,130,86	1
FBgn0269760	1	531	1
FBgn0191620	1	26,67,259,1079,99	1
FBgn0270324	1	89,124,72	1
FBgn0196529	1	103,159,462,479,390	1
FBgn0188905	1	739,170,279,523,1252,672,1054	1
FBgn0269309	1	1278,564,831	1
FBgn0185658	1	114,97,234,96,231,232,106,102,204,237	1
FBgn0192717	1	650,70,177,85,76,139,108	1
FBgn0187018	1	254,99,242,147,90,299,168,121,501,5550,214,115,498,141,140,121	1
FBgn0188831	1	1276,1277	1
FBgn0184194	1	72,813,339,329,124	1
FBgn0196656	1	975	1
FBgn0269394	1	2060,634,174	1
FBgn0184682	1	270,156,192,157,91,196,108,189,229,581,315,111,221,478,163,273,296	1
FBgn0192080	1	71,317,142,192,286,469,683,489	1
FBgn0269460	1	101,103	1
FBgn0196456	1	379,278,182,393,173,437,129,295,311	1
FBgn0269058	1	1605	1
FBgn0192801	1	726,190,88,76,97,190,393,154,42	1
FBgn0190341	1	148,169,224,573,420,202,343	1
FBgn0181951	1	336	1
FBgn0193692	1	91,197,156,81	1
FBgn0184740	1	183,1069,1765,137,102,1622,138	1
FBgn0268495	1	1800	1
FBgn0268737	1	249	1
FBgn0187212	1	279	1
FBgn0085962	1	176,175,504,313,839,679,542,375	1
FBgn0182591	1	94,469,1319,1760	1
FBgn0187828	1	91,748,1051,394,344	1
FBgn0270388	1	124,53	1
FBgn0192728	1	162,118,583,419,75,215,303,80,263,608,201,187,281,285,111,180,159,214,89,303,327,1875,151,277,474,136,186,1635	1
FBgn0181952	1	726	1
FBgn0193894	1	723,561,129	1
FBgn0269954	1	418,301,951,509,398,160,113	1
FBgn0182859	1	1791	1
FBgn0193231	1	884,733	1
FBgn0185065	1	213,1404	1
FBgn0192651	1	1066,197	1
FBgn0196997	1	96,354,213,21,118,326,95,70,459	1
FBgn0191606	1	17,31,112,152,81,110,180,139	1
FBgn0191593	1	280,194,2171,141,178,341,262,168,159,103,83,304,138,251	1
FBgn0184258	1	101,314,95,227,151,216,200,225,488,204,167,105,76,173,131,85	1
FBgn0187147	1	520,1655	1
FBgn0194421	1	43,45,759,188,443,201,1387,143,439	1
FBgn0184379	1	2139	1
FBgn0270311	1	261	1
FBgn0186830	1	187,1834,805	1
FBgn0183377	1	138,709,530,117	1
FBgn0270435	1	103,173,312	1
FBgn0183589	1	1,277,1477,309	1
FBgn0196055	1	284,488,344	1
FBgn0186629	1	52,312,112,249,1684	1
FBgn0189591	1	373,1255,2431,126,132	1
FBgn0192001	1	64,308,118,618,120,120,405,132,153,101	1
FBgn0268332	1	11,305,219,3803,259,830	1
FBgn0197240	1	225,119,172,147	1
FBgn0268227	1	63,564	1
FBgn0184468	1	3,84,123,378,102	1
FBgn0269171	1	122,154,27,30,118,77,34,122	1
FBgn0189928	1	474,262,530,159	1
FBgn0186641	1	235,100,261,211,586,113	1
FBgn0196838	1	147,460,1880,441	1
FBgn0186727	1	177	1
FBgn0187037	1	222,703,665	1
FBgn0193695	1	100,173,145,188,108,163,110,216,322,20	1
FBgn0188965	1	287,337,97,916,504,108,267,153,1080,61	1
FBgn0269971	1	76,452	1
FBgn0184501	1	555,107,1904,185,326,113,199,1318,883,158,1775,2347,180,142,152,298,212	1
FBgn0196058	1	42,2037	1
FBgn0268811	1	471	1
FBgn0186112	1	147,425,172	1
FBgn0268999	1	196,160,55	1
FBgn0268445	1	10,293	1
FBgn0182438	1	813	1
FBgn0197179	1	16,46,76,354,189	1
FBgn0269005	1	82,194	1
FBgn0270023	1	373,1412,184,65	1
FBgn0182318	1	84,884,63,196,159	1
FBgn0191705	1	258,426	1
FBgn0184259	1	971,21,89,75,65,221,83,138,153,215,51,597,111,147	1
FBgn0187968	1	150,104,160	1
FBgn0270247	1	291	1
FBgn0185431	1	534	1
FBgn0191445	1	525,606,541,203,410,153,36,27,160	1
FBgn0194118	1	28,202,261,197,2232,570,117,372,354,29	1
FBgn0195157	1	2179,172,94	1
FBgn0185071	1	732,96,525,209,87,98,371	1
FBgn0187560	1	177,79,227	1
FBgn0196462	1	1395	1
FBgn0187418	1	57,85,92,394,267,199,145	1
FBgn0191068	1	664,878,273	1
FBgn0270904	1	3,327	1
FBgn0191823	1	67,94,216,925,210,1377	1
FBgn0269553	1	912	1
FBgn0188402	1	7,497,159	1
FBgn0181930	1	15,477	1
FBgn0270570	1	106,54,140,609,91,115,105,164,66,84,63,463,183,94,171,1173	1
FBgn0183331	1	1377,393,6	1
FBgn0269511	1	62,114,127,124,164,156	1
FBgn0190689	1	324,155,75,78,75,66,69,75,118,362,153,146,229,196,197,178	1
FBgn0183917	1	186,706,650	1
FBgn0193041	1	156,201,430,274,204,216,238	1
FBgn0185765	1	52,137,122,59,77,190,166,91,88,149,124,128,137,143,162,145,437,154,118,163,516,147,153,95,1051,147,335,73,150,169,148	1
FBgn0184145	1	151,365,211,782,532,262,1615,303,1142,127	1
FBgn0184155	1	86,41,82,85,42,93,49,83,85,36,84,66,242,42	1
FBgn0192189	1	220,311,1063,747,835,221,222,297,415,422,239,112,1429,269,176,486,118,72,785,259,224,118,231,185,536,464,1353,279,615,832,469,429,495	1
FBgn0184109	1	243,85,731,630	1
FBgn0270919	1	3,119,298,669	1
FBgn0269198	1	128,442	1
FBgn0182304	1	287,119,250,70	1
FBgn0185965	1	171,79,852,596	1
FBgn0269426	1	43,63,113,103,119,122,109,156	1
FBgn0264798	1	83,732,427,338,554,2129,240	1
FBgn0270203	1	357	1
FBgn0194648	1	969	1
FBgn0268639	1	10,548	1
FBgn0270797	1	1683	1
FBgn0194755	1	10,84,162,1340,483	1
FBgn0184190	1	246,456,138,147,102,1131,306	1
FBgn0187435	1	566,167,101	1
FBgn0188614	1	92,179,285,91,137,98,84,159,135	1
FBgn0268405	1	67,167	1
FBgn0185080	1	403,527,48	1
FBgn0195662	1	906,63,90,87	1
FBgn0182379	1	303,530,486,129,150,98,164	1
FBgn0189101	1	489,471,122,118,129,462	1
FBgn0270537	1	595,509	1
FBgn0184142	1	639,232,146,137,1777	1
FBgn0185197	1	1605	1
FBgn0269696	1	939	1
FBgn0190412	1	507,148,177,252,175,201,46	1
FBgn0196811	1	103,176,564,531,216	1
FBgn0188923	1	472,227,140,388	1
FBgn0188316	1	1182,102,146,220,102,317,105,136,111,128,70,102,173,166	1
FBgn0191137	1	3,1605,645	1
FBgn0188123	1	694,317,393	1
FBgn0269941	1	1128	1
FBgn0193362	1	882,96,183,69	1
FBgn0268908	1	448,267,779	1
FBgn0068704	1	96,233,345,321,138,97,132,259,145,303,127	1
FBgn0270707	1	101,247,278,55	1
FBgn0268404	1	13,408,129,155	1
FBgn0182205	1	165,168,110,191,133,76	1
FBgn0270215	1	274,17	1
FBgn0189629	1	404,235	1
FBgn0269349	1	365,523,972	1
FBgn0268980	1	45,75,303	1
FBgn0269955	1	94,767	1
FBgn0190086	1	624,25,1031	1
FBgn0268887	1	214,305	1
FBgn0270231	1	70,110,198	1
FBgn0187373	1	1221	1
FBgn0189576	1	23,61,179,1029,304,3592,180,171,57,980,184,195,171,566,151,417,159,117,170	1
FBgn0270410	1	109,120,721,141,103	1
FBgn0189968	1	630	1
FBgn0183613	1	30,299,1396,447	1
FBgn0181816	1	1497,127,500,226,623,233,98,139,112	1
FBgn0269410	1	201	1
FBgn0192194	1	78,261,107,110,79,98,192,143,146,115	1
FBgn0192879	1	218,535,406,54,136,113,185	1
FBgn0185099	1	78,66,445,243,503,174,21,359,142,924,168,600,156,168,150,135,75,174	1
FBgn0193857	1	1002,2667	1
FBgn0186008	1	993	1
FBgn0270063	1	146,307	1
FBgn0186748	1	57,235,230,168,265,323,96	1
FBgn0195353	1	265,253,371,293,156,136,131,282,330,363,92,135,265,99,511,146,228	1
FBgn0184203	1	181,536,358,86	1
FBgn0184412	1	975,975,156,51	1
FBgn0193750	1	272,91	1
FBgn0268376	1	1083,432	1
FBgn0269338	1	171	1
FBgn0268287	1	30,903	1
FBgn0269784	1	195,1284	1
FBgn0269724	1	680,311,624,344	1
FBgn0189308	1	1425	1
FBgn0195056	1	236,87,169,279,93,156,156	1
FBgn0195740	1	24,570,81,81,288,85,189,219,416,115,417,590	1
FBgn0269916	1	131,138,182,1346	1
FBgn0194998	1	150,507	1
FBgn0185254	1	504,157,192,219,358,49	1
FBgn0196931	1	1096,419	1
FBgn0085963	1	84,117	1
FBgn0269414	1	48,336	1
FBgn0182584	1	1392	1
FBgn0192785	1	1197	1
FBgn0186743	1	804,240,375,215,76	1
FBgn0195618	1	768	1
FBgn0269973	1	66,152,19	1
FBgn0184079	1	411	1
FBgn0188304	1	216,247,279,679,449,429,2144,259,129,467	1
FBgn0186234	1	177,42,864	1
FBgn0189009	1	288,288	1
FBgn0185623	1	117,186,180	1
FBgn0270595	1	399	1
FBgn0187372	1	178,18,335,333,688,1162,112,129,1399,1130	1
FBgn0196239	1	191,1063,729,605,158,606,368	1
FBgn0191094	1	238,101,139,166,244,343,38	1
FBgn0268482	1	158,88,142,128	1
FBgn0191900	1	145,1322,139,1502	1
FBgn0268111	1	9,185,277,70,560	1
FBgn0269170	1	28,359	1
FBgn0270007	1	930	1
FBgn0188436	1	81,732,488,179,1437,421,2699,527	1
FBgn0269529	1	33,135,204,618,1393,296,1587,283,151,2794,537,120,1218,573	1
FBgn0190797	1	118,155,3465,315,306,503,88,1038,230,162,160,96,133,164,106,69,91,121,134,94,81,173,151,124,158,260,201,134,359,384,121,431,301,309,158	1
FBgn0187002	1	305,6106	1
FBgn0268455	1	170,64	1
FBgn0196169	1	261	1
FBgn0181972	1	183,1167,375,129,480	1
FBgn0186541	1	268,128,82,125,168,204,150,66,186,408,100,356	1
FBgn0191443	1	90,372	1
FBgn0189201	1	99,57,117,94,164,120,141,425,610	1
FBgn0268102	1	183,108	1
FBgn0184510	1	905,190,179,238,220,50	1
FBgn0186493	1	71,3394	1
FBgn0269157	1	72,375,195,92,169	1
FBgn0270245	1	74,1015	1
FBgn0192444	1	223,153,201,122,151,98,122,181,174,207	1
FBgn0270398	1	909,177	1
FBgn0196336	1	9,414,700,983,876,189,864,627	1
FBgn0191014	1	26,971,308	1
FBgn0186876	1	1464	1
FBgn0195801	1	486	1
FBgn0183642	1	750	1
FBgn0184223	1	12,534	1
FBgn0190406	1	1363,98,318,119,86,406,646,213,356,145,534,929,672,80,389,371,963,144,492,125,551	1
FBgn0188094	1	320,325,163,365	1
FBgn0268776	1	127,160,206,233,243	1
FBgn0186778	1	8,356,191,204,124,173,401,327,144,189,186,106	1
FBgn0186551	1	196,260,732	1
FBgn0269174	1	639	1
FBgn0196096	1	193,428,321,572,2112,435,100	1
FBgn0270293	1	97,741,169,106	1
FBgn0190334	1	617,718	1
FBgn0181941	1	1571,144,85	1
FBgn0191724	1	15,912	1
FBgn0187501	1	1102,189,150,153,66,373,142	1
FBgn0269256	1	47,181	1
FBgn0190482	1	414,563,271,470,1696,531	1
FBgn0195792	1	879	1
FBgn0268821	1	504	1
FBgn0270310	1	1353	1
FBgn0188078	1	441	1
FBgn0269547	1	42,387	1
FBgn0185318	1	81,178,237,727,262,324,291,599,226,114,153	1
FBgn0184916	1	25,359,129,120,99,157,190,144,120,264,112	1
FBgn0187868	1	366,161,169,96,1846,137	1
FBgn0183404	1	64,228,323,558,205,134	1
FBgn0188922	1	1762,121,128,1220,2287,295,247	1
FBgn0268988	1	189	1
FBgn0195845	1	11,525,109	1
FBgn0192562	1	129,1610,124,3303	1
FBgn0188426	1	78,190,1559	1
FBgn0194820	1	674,233,357,196,102,196,189,143,326,156,162,1034	1
FBgn0191309	1	311,269,638,475,326	1
FBgn0270232	1	412,1400	1
FBgn0185630	1	98,183,231,123,461,255,204,245	1
FBgn0268934	1	104,145,132,156,235,104	1
FBgn0188812	1	423,2514,144	1
FBgn0184596	1	40,212,211,189,128,169,338	1
FBgn0196421	1	322,122,181,119,454,480,83,161,82,171,93,199,275,292,233,332,760	1
FBgn0270726	1	1191	1
FBgn0183725	1	495,58,402,173,346,389,327,675	1
FBgn0189612	1	425,506,107	1
FBgn0192227	1	544,674	1
FBgn0190789	1	228,182,468,167,303,53,84	1
FBgn0190138	1	721,66,144,641,331,198,221	1
FBgn0193321	1	171	1
FBgn0197071	1	4,70,400,1083,737,220,1314,192	1
FBgn0196134	1	813,157,185	1
FBgn0270487	1	525	1
FBgn0268318	1	129	1
FBgn0194904	1	61,522,236	1
FBgn0268569	1	27,130,132,100,686,104	1
FBgn0190385	1	195,306,261,141,258	1
FBgn0268447	1	259,122	1
FBgn0196502	1	211,43,179,419	1
FBgn0196731	1	465	1
FBgn0181865	1	130,1128,225,98,75,337,489,183,209	1
FBgn0190722	1	66,208,197,540	1
FBgn0191762	1	1704	1
FBgn0196792	1	267,579,834	1
FBgn0191267	1	69,224,109,126,156	1
FBgn0182260	1	2142	1
FBgn0193964	1	30,96,115,95,128,212,244,114,124,115,115,355,730,305,57	1
FBgn0196706	1	253,181,343,1233	1
FBgn0189134	1	99,156,279	1
FBgn0269605	1	648,145,183,185,12	1
FBgn0195037	1	105,72,945,158,284,170,239,321,232,516	1
FBgn0190710	1	384,39,175,197,335,231,393,69,175,144	1
FBgn0268690	1	375	1
FBgn0189826	1	334,523,321,253	1
FBgn0184562	1	6,2577	1
FBgn0270712	1	1977	1
FBgn0182706	1	369,280,243,1283	1
FBgn0269678	1	657	1
FBgn0192112	1	264,321	1
FBgn0183667	1	2060,634,174	1
FBgn0269082	1	142,123,301,457	1
FBgn0189618	1	47,224,314,170,436,732,174,123,114,1045,176,243	1
FBgn0196927	1	432,961,51,86,957,195,122,88	1
FBgn0196712	1	226,938,1585,980	1
FBgn0182733	1	423	1
FBgn0190596	1	402,1134	1
FBgn0268694	1	186,277,211,453,295,201,246	1
FBgn0015673	1	103,891,58,862	1
FBgn0012846	1	160,91,263,205,131,2924,3222,310,435,347	1
FBgn0270548	1	214,305	1
FBgn0193792	1	539,107,115,346,215,159,386,911,156	1
FBgn0190158	1	17,87,257,194	1
FBgn0195760	1	117,93,146,161,642,125,486,143,82,3	1
FBgn0186187	1	76,171,138,1123,214,274,312,317,154,118,193,247,679,317,245,384	1
FBgn0181927	1	1121,166	1
FBgn0186657	1	788,62,1513,607,769,364,328,243	1
FBgn0193740	1	67,140,45,110,181,76,195,87,87,110,215,174,85	1
FBgn0268221	1	89,141,968,427,403	1
FBgn0196299	1	189,58,88,73,133,49,339,169	1
FBgn0268932	1	579	1
FBgn0022516	1	323,139,546,208,143,150,164,164,113	1
FBgn0184571	1	84,1057,185	1
FBgn0190495	1	552,538,148,396,217,257,499	1
FBgn0192657	1	555,529,185	1
FBgn0268398	1	24,261	1
FBgn0196925	1	240,789	1
FBgn0192754	1	106,111,18,172,967,4070,197,257	1
FBgn0194878	1	384,478,219,57,1112	1
FBgn0187598	1	91,104,72,1253,187,278,115	1
FBgn0085074	1	171,159,39,118,332,141,183	1
FBgn0084620	1	537	1
FBgn0192085	1	68,148,154,776	1
FBgn0197148	1	52,135,162,373,523,1433,337,93	1
FBgn0268224	1	127,141,120,6,167,111,166,104	1
FBgn0194811	1	249,102,354,102,168,120,141,918,626,203,108,320,117,90	1
FBgn0185128	1	172,1585,230,1365,2799,5559,288,232,172,187,349,1312,130,5511,1236,68,304,75,105,1061,61,42,5607,225,8874,5139,42,252,969,1668,142,1016,306,105,195,303,191	1
FBgn0268461	1	293,73,204	1
FBgn0190843	1	251,218,150,434,384,434,119,315,510,573,449	1
FBgn0183915	1	787,278	1
FBgn0270424	1	287,326,75,486,149,235,296	1
FBgn0195886	1	159,90,378	1
FBgn0191582	1	144,512,958	1
FBgn0192234	1	572,178,178,45,77,102,444	1
FBgn0188933	1	159,213,359,43,239,385,303	1
FBgn0269717	1	216	1
FBgn0195357	1	214,55,176,404	1
FBgn0268150	1	181,507,354,257	1
FBgn0196551	1	738,117,864	1
FBgn0186407	1	278,297,217	1
FBgn0268068	1	124,200,1269,798	1
FBgn0270623	1	552	1
FBgn0268167	1	1299	1
FBgn0185266	1	22,279,38	1
FBgn0195569	1	78,69,623,181,333	1
FBgn0192757	1	34,2918	1
FBgn0182047	1	206,508,637,167	1
FBgn0188416	1	123,537,1723,121,116,79,196,402	1
FBgn0190145	1	194,345,490	1
FBgn0196805	1	27,306,72,90,78,144,363	1
FBgn0191081	1	849,691,416,402	1
FBgn0269054	1	168,429,409,116,309	1
FBgn0183872	1	171,876,525	1
FBgn0268841	1	1767	1
FBgn0189597	1	281,271,123,162,1269	1
FBgn0194561	1	29,111,1418,115,481,85,341	1
FBgn0185800	1	3,102,195,201	1
FBgn0268847	1	43,388,166,129,129	1
FBgn0269543	1	259,248	1
FBgn0187432	1	343,164,233,116,173,592,92	1
FBgn0190044	1	957,1251	1
FBgn0184359	1	180,285	1
FBgn0270078	1	106,92,154,110	1
FBgn0268744	1	408	1
FBgn0268243	1	234,90	1
FBgn0268288	1	63,168,129,69	1
FBgn0196900	1	55,88,164,517,577,573,315,42,1663,146,30,103,102,21,63,411,594,312,80	1
FBgn0186084	1	133,1616,174	1
FBgn0185993	1	477	1
FBgn0182027	1	55,36,122,59,181,222,164,231,198,116,136,160,21	1
FBgn0185520	1	51,357,187,89,126,150,261,323,208,615,1251,601,233,628,188,308,144,388,169,125,308,281,352,578,178,166	1
FBgn0270902	1	1341	1
FBgn0193008	1	711,1471,186,153,131	1
FBgn0185246	1	452,195,217,190,617,8061	1
FBgn0186923	1	212,373,172,644	1
FBgn0181948	1	219,433,169,376	1
FBgn0190377	1	94,252,1253	1
FBgn0194964	1	85,287	1
FBgn0185136	1	111,201,481,846,161,118,96,1254,42,108,303,215	1
FBgn0194955	1	416,286,1266	1
FBgn0268982	1	106,74	1
FBgn0269427	1	12,335,220,249	1
FBgn0195894	1	13,87,230	1
FBgn0270689	1	42,348	1
FBgn0184320	1	215,181	1
FBgn0268479	1	249	1
FBgn0185638	1	315	1
FBgn0184413	1	648,1002,39	1
FBgn0269828	1	912	1
FBgn0184772	1	753	1
FBgn0187615	1	498	1
FBgn0194202	1	675	1
FBgn0196883	1	111,152,157,134,95,388,195,109,330,151,4420,184,240,78	1
FBgn0269075	1	252	1
FBgn0188134	1	110,84,85,105,109,782,241,149,439,194	1
FBgn0194560	1	882,159,84	1
FBgn0270141	1	108,982,539	1
FBgn0185597	1	478,179,327	1
FBgn0189188	1	100,262,163,89,458,143,301,85,144,94	1
FBgn0269659	1	3,524,156,383,197,455,550,170,210,436,78	1
FBgn0195544	1	113,455,288,140	1
FBgn0193837	1	9,110,156,160,66,52,68,414,692,76	1
FBgn0184674	1	280,290,810	1
FBgn0188366	1	85,134,641,321,1279,368,436,2898	1
FBgn0184814	1	206,145,279,178,164	1
FBgn0270803	1	125,163	1
FBgn0084229	1	97,622,250	1
FBgn0188471	1	331,346,227,887	1
FBgn0189962	1	399,267,349,186,170,148,242,475,137	1
FBgn0268664	1	23,223	1
FBgn0183202	1	174,177,77,125,121,241,231,393,119,43,142,228,330,86	1
FBgn0270049	1	87,263,103,165,342,186	1
FBgn0196685	1	195,308,185,145,166,913,458,448,130,115,183,96,1084,243,317,789	1
FBgn0270161	1	74,135,769	1
FBgn0195109	1	1179	1
FBgn0270820	1	1779	1
FBgn0195640	1	58,172,277	1
FBgn0189221	1	396,139,206,132,140,361	1
FBgn0195243	1	19,417,582,344	1
FBgn0196856	1	418,213,2268,266	1
FBgn0195729	1	130,116,211,54,103,188,137	1
FBgn0188919	1	60,1979,428,190,262	1
FBgn0194683	1	87,167,137,177,113	1
FBgn0195877	1	452,282,307,507	1
FBgn0270370	1	262,269,541,52,130	1
FBgn0196619	1	49,703,110,236,496,133,133,145,205,140,1052,90,455,111,457	1
FBgn0269404	1	103,83,139,80	1
FBgn0195896	1	264,48,243,414	1
FBgn0268184	1	52,818,393	1
FBgn0188587	1	147,147,3761,849,97,141	1
FBgn0182964	1	96,516,105,210	1
FBgn0195123	1	99,163,494,173,971,240,165,547,526,467,123,133	1
FBgn0191639	1	58,195,111,227	1
FBgn0268746	1	260,415,1476	1
FBgn0195865	1	633	1
FBgn0083419	1	111,172,98	1
FBgn0270881	1	46,168,175,301,2758,1173,700,154	1
FBgn0190002	1	844,971	1
FBgn0191092	1	81,136,215,250,570,205,165,220	1
FBgn0269795	1	76,167	1
FBgn0187312	1	52,518,138,534	1
FBgn0189861	1	110,144,170,77,204	1
FBgn0268682	1	267	1
FBgn0270467	1	309	1
FBgn0268837	1	91,143	1
FBgn0196014	1	64,25,49,90,79,89,168	1
FBgn0268850	1	1461	1
FBgn0186198	1	298,219,596,387	1
FBgn0268948	1	196,46,161,492,55,131,344	1
FBgn0182334	1	1502,129,73	1
FBgn0185014	1	61,237,569,68,79,345,174	1
FBgn0196335	1	64,293,276	1
FBgn0067500	1	335,179,395,2112	1
FBgn0268789	1	642	1
FBgn0269534	1	541,152	1
FBgn0195495	1	235,309,182	1
FBgn0268873	1	57,489,788,428,653,258	1
FBgn0192461	1	386,115,721,719	1
FBgn0270754	1	336	1
FBgn0193000	1	288,247,74,146,215,230,253,71	1
FBgn0194735	1	98,128,542,54	1
FBgn0192154	1	24,117,163,121,315,495,830,143,177	1
FBgn0188176	1	319,381,498,1310,57	1
FBgn0192119	1	62,134,33,258,134	1
FBgn0188414	1	186	1
FBgn0184652	1	444,170,979	1
FBgn0196593	1	1012,371,174	1
FBgn0183765	1	795,370,597,392,207	1
FBgn0187406	1	936,141,72	1
FBgn0182059	1	1019,445	1
FBgn0269044	1	85,125	1
FBgn0194230	1	1113	1
FBgn0195001	1	630	1
FBgn0269568	1	318	1
FBgn0270666	1	709,1088	1
FBgn0268785	1	2049	1
FBgn0268301	1	76,206	1
FBgn0270132	1	104,55,15	1
FBgn0189596	1	1026	1
FBgn0270749	1	1971	1
FBgn0188977	1	6,426,117	1
FBgn0195513	1	255,383,199,449,292	1
FBgn0195738	1	445,289,110,362,504,201,736,1119,209	1
FBgn0270082	1	463,704,702	1
FBgn0186275	1	87,340,167,204,633,218,561,164,214,91	1
FBgn0192066	1	1359,1341	1
FBgn0191869	1	108,182,1405,927,81	1
FBgn0188444	1	333	1
FBgn0269612	1	685,544,254,107,126,520,296,396	1
FBgn0195797	1	64,211,546,154,864,177,209,789,125,919,721,1041	1
FBgn0083437	1	174,157,86	1
FBgn0188250	1	127,509,72,345	1
FBgn0193892	1	96,42,117,536,304,822,633,336,1476,1608,147,211,289,233,89	1
FBgn0196434	1	301,2492,371,279,328,158,145	1
FBgn0269479	1	22,81,96,38	1
FBgn0270216	1	1436,139	1
FBgn0197023	1	337,125,334,815	1
FBgn0195399	1	10,790,1274,226,106,140,107,153,182,520,226,211,210,119,59,118,130,167,88,108,108,53,147,472,84,66,189,249,660,434,41,131,531	1
FBgn0190440	1	4,622,124,492,186,195,156	1
FBgn0185407	1	2427,258,246,180,349,5	1
FBgn0183986	1	553,122,130,101	1
FBgn0270374	1	1056	1
FBgn0183651	1	309,94,114,143	1
FBgn0197008	1	178,176,205,205,1871,106,277,247,752	1
FBgn0197260	1	83,375,76,129	1
FBgn0269126	1	246,151,177,236	1
FBgn0186808	1	63,2070,1230	1
FBgn0189982	1	400,5786	1
FBgn0193455	1	507	1
FBgn0192187	1	7,93,170,216,511,101,117,655,719,111	1
FBgn0194265	1	1192,784,241	1
FBgn0187539	1	543	1
FBgn0196100	1	181,61,382,570	1
FBgn0183974	1	84,726	1
FBgn0268451	1	2046	1
FBgn0269041	1	97,163,82	1
FBgn0066160	1	280,2538,519,183,179,283,1012,410,482	1
FBgn0185096	1	170,216,72,242,666,207,179,182,2650	1
FBgn0270134	1	182,246,235	1
FBgn0192625	1	1596	1
FBgn0195821	1	48,35,297,229,236,121	1
FBgn0189639	1	102,167,706,1003,56	1
FBgn0270917	1	44,103	1
FBgn0270876	1	331,188,181,308	1
FBgn0270163	1	40,974	1
FBgn0195711	1	26,1342,130,375,201,387,324,239	1
FBgn0268372	1	292,278	1
FBgn0188233	1	1240,926	1
FBgn0268355	1	13,266	1
FBgn0196429	1	3,162,88,1337	1
FBgn0182861	1	188,991,103,585,130,363,883,105	1
FBgn0187688	1	711	1
FBgn0269642	1	1068	1
FBgn0189081	1	18,193,259,366,250	1
FBgn0181834	1	314,373,255	1
FBgn0186759	1	214,140,847,596	1
FBgn0186879	1	266,230,321,1168,184	1
FBgn0187240	1	230,505,357,612,174,363,123,117,174,222,119,124	1
FBgn0186177	1	307,165,235,157,267,551,170,446	1
