#produced by ./generate_exon_strings.pl dmel_r5.57.CDS_exons_of_longest_CDS.tsv CDS_exons_string.longest_CDS.tsv
#seq_name	number_of_first_exon	exon_sizes	cds-start
FBgn0034846	1	804	1
FBgn0034849	1	70,302,225	1
FBgn0034850	1	80,286,108	1
FBgn0034853	1	1321,2867	1
FBgn0034854	1	84,88,176,204,3711,72,117,18	1
FBgn0034856	1	196,1043	1
FBgn0034858	1	30,606,561,684	1
FBgn0034859	1	272,219,1024,212,1079,659,150	1
FBgn0034861	1	57,132,324,186	1
FBgn0034863	1	516	1
FBgn0034865	1	770,358,69	1
FBgn0034866	1	776,460	1
FBgn0034867	1	133,179	1
FBgn0034869	1	588	1
FBgn0034870	1	345	1
FBgn0034871	1	624,99	1
FBgn0034876	1	121,666,200	1
FBgn0034877	1	97,233	1
FBgn0034878	1	162,1089,801	1
FBgn0034879	1	447,450	1
FBgn0034880	1	116,841,103,715,363,721,144	1
FBgn0034882	1	128,403,186	1
FBgn0034883	1	92,559,222	1
FBgn0034884	1	594,219	1
FBgn0034885	1	675,219	1
FBgn0034887	1	335,531,151	1
FBgn0034893	1	137,107,335	1
FBgn0034894	1	64,293,276	1
FBgn0034897	1	51,186,183,373,319,184,111,87	1
FBgn0034898	1	1020	1
FBgn0034901	1	474	1
FBgn0034902	1	76,263	1
FBgn0034903	1	72,444,96,130,263,105,143,56,127,165,232,80,1396	1
FBgn0034904	1	474	1
FBgn0034906	1	54,156,165,156	1
FBgn0034907	1	891	1
FBgn0034908	1	1968	1
FBgn0034909	1	14,160,139,209,1080	1
FBgn0034910	1	496,81,249,209	1
FBgn0034911	1	277,279,154,268,104,367,210,1908	1
FBgn0034913	1	268,587	1
FBgn0034914	1	173,162,175,483	1
FBgn0034915	1	738	1
FBgn0034918	1	624	1
FBgn0034919	1	251,199,141	1
FBgn0034920	1	49,191,278,265	1
FBgn0034921	1	1119	1
FBgn0034923	1	93,1143,243	1
FBgn0034924	1	1437	1
FBgn0034925	1	93,285,540	1
FBgn0034928	1	142,207,73,176,431	1
FBgn0034931	1	36,158,403,224,226	1
FBgn0034933	1	262,705,1136	1
FBgn0034935	1	69,46,37,250	1
FBgn0034936	1	48,102,208,200,145,116,282	1
FBgn0034937	1	1356	1
FBgn0034938	1	93,103,133,853	1
FBgn0034939	1	75,795,113,88,537,243	1
FBgn0034940	1	762	1
FBgn0034942	1	42,194,80,293	1
FBgn0034943	1	188,187,172,536,168	1
FBgn0034945	1	411,390	1
FBgn0034946	1	1203	1
FBgn0034948	1	744,210	1
FBgn0034950	1	88,2628,242	1
FBgn0034951	1	35,221,259,198,208,126,224,103	1
FBgn0034956	1	112,257,125,64,126,72,395,286	1
FBgn0034957	1	305,193,919,710	1
FBgn0034958	1	192,166,317,186,132,126,84	1
FBgn0034959	1	1377	1
FBgn0034961	1	1107	1
FBgn0034962	1	1953	1
FBgn0034963	1	246,140,358	1
FBgn0034964	1	1318,980,3864	1
FBgn0034965	1	62,346,137,97,188,83,48,88,122,107	1
FBgn0034966	1	49,62,200,1531	1
FBgn0034967	1	206,202,72	1
FBgn0034968	1	37,74,181,206	1
FBgn0034970	1	782,92,156,53,105	1
FBgn0034971	1	135,204,243,237,234,257,304	1
FBgn0034972	1	412,1400	1
FBgn0034973	1	246	1
FBgn0034974	1	40,114,634,481,1071	1
FBgn0034975	1	863,84,4744,1185	1
FBgn0034976	1	2,2439,608,199,670,112,234,746	1
FBgn0034978	1	256,110,583,302,93	1
FBgn0034982	1	53,373,568,182,1038,141	1
FBgn0034985	1	25,1423,640,269,1102,512,220,81	1
FBgn0034986	1	108,360	1
FBgn0034988	1	960	1
FBgn0034989	1	336,721,412,122,765,145,700,168	1
FBgn0034990	1	60,573,159,85,314	1
FBgn0034994	1	915,1236	1
FBgn0034996	1	354,348,864	1
FBgn0034997	1	19,183,1318,209,295,186,85	1
FBgn0034998	1	3,1311	1
FBgn0034999	1	1,277,1477,309	1
FBgn0035000	1	124,314	1
FBgn0035001	1	324,199,311,141,76,356,2232,107,133,981,102,150	1
FBgn0035003	1	263,277,354	1
FBgn0035004	1	843	1
FBgn0035005	1	1176	1
FBgn0035006	1	150,395,117,952	1
FBgn0035007	1	1215	1
FBgn0035008	1	723	1
FBgn0035009	1	74,319	1
FBgn0035010	1	222,126,117,73,452,132,126,705	1
FBgn0035011	1	60,318,147	1
FBgn0035012	1	60,318,204	1
FBgn0035014	1	627	1
FBgn0035016	1	699,225	1
FBgn0035020	1	72,46,215	1
FBgn0035021	1	183,672,120,687	1
FBgn0035022	1	429	1
FBgn0035023	1	218,142	1
FBgn0035024	1	279,146,564,1219,198,198	1
FBgn0035025	1	30,299,1399,468	1
FBgn0035026	1	407,94,437,182,1170,210,143	1
FBgn0035027	1	169,204,184,233,214,303,119,121,220,147	1
FBgn0035028	1	100,149,159,54,133,134,153,105,542,124,99	1
FBgn0035031	1	439,343,193	1
FBgn0035033	1	338,520,504	1
FBgn0035034	1	390,108,237	1
FBgn0035035	1	909	1
FBgn0035036	1	117,1274,391,240	1
FBgn0035039	1	1113,96,348	1
FBgn0035040	1	243,58,323	1
FBgn0035041	1	4,83,686,304,360	1
FBgn0035042	1	135,756	1
FBgn0035043	1	1410	1
FBgn0035044	1	123,210,294	1
FBgn0035046	1	129,176,91,132	1
FBgn0035047	1	277,885,192,134	1
FBgn0035049	1	102,404,916,169,164	1
FBgn0035050	1	778,98,280,98,171	1
FBgn0035056	1	21,299,327,631	1
FBgn0035057	1	858,345	1
FBgn0035060	1	66,237,764,322,90,63,198,444,189,66,643,680	1
FBgn0035063	1	753	1
FBgn0035064	1	137,333,575,189,161	1
FBgn0035065	1	707,164,110,460,89	1
FBgn0035068	1	48,156,165,150	1
FBgn0035069	1	366	1
FBgn0035070	1	750	1
FBgn0035073	1	281,114,2416,156	1
FBgn0035076	1	989,567,314,17	1
FBgn0035077	1	18,936	1
FBgn0035078	1	972	1
FBgn0035082	1	323,151	1
FBgn0035083	1	15,320,169	1
FBgn0035084	1	404,111,103	1
FBgn0035085	1	403,114,143	1
FBgn0035086	1	234,928,556,423,195,689,221	1
FBgn0035087	1	75,657	1
FBgn0035088	1	354,296,142	1
FBgn0035089	1	366	1
FBgn0035090	1	612,403,251,258	1
FBgn0035091	1	256,92,228,273,592,353	1
FBgn0035092	1	72,120,682,263,327	1
FBgn0035094	1	1369,124,143,348,569	1
FBgn0035097	1	573	1
FBgn0035099	1	203,311,261,214,154,478,184,138,76	1
FBgn0035101	1	234,144,270,1848	1
FBgn0035102	1	1011	1
FBgn0035103	1	456,183,390	1
FBgn0035104	1	312,284,191,674	1
FBgn0035106	1	452,195,217,190,617,8055	1
FBgn0035109	1	127,737	1
FBgn0035110	1	70,115,682	1
FBgn0035111	1	35,1133,1420,120,427	1
FBgn0035112	1	16,311	1
FBgn0035113	1	27,244,256,290,269,76,732,977	1
FBgn0035120	1	4,313,175	1
FBgn0035121	1	93,841,1436,411	1
FBgn0035122	1	198,333	1
FBgn0035124	1	1230	1
FBgn0035131	1	640,192,234,157,204,80,35	1
FBgn0035132	1	754,613,225,166	1
FBgn0035134	1	1038	1
FBgn0035137	1	42,589,2477,282	1
FBgn0035138	1	492	1
FBgn0035139	1	477	1
FBgn0035140	1	388,475,46	1
FBgn0035141	1	83,448	1
FBgn0035142	1	289,290,321,752,594,230,468,935,144	1
FBgn0035143	1	1059	1
FBgn0035144	1	425,478,426	1
FBgn0035145	1	78,95,566,498,368,235,636,305,1887	1
FBgn0035146	1	54,70,44,118,795,143	1
FBgn0035147	1	240,291,522	1
FBgn0035148	1	54,129,189	1
FBgn0035149	1	957	1
FBgn0035150	1	36,1358,283,424,54,688,145	1
FBgn0035151	1	1746	1
FBgn0035152	1	414,453	1
FBgn0035153	1	120,1626	1
FBgn0035154	1	67,792,186,296	1
FBgn0035155	1	180,462	1
FBgn0035157	1	1587	1
FBgn0035158	1	12,21,1488	1
FBgn0035159	1	633	1
FBgn0035160	1	133,869	1
FBgn0035161	1	456	1
FBgn0035162	1	226,366,475,335,308,1974	1
FBgn0035164	1	669	1
FBgn0035165	1	504,183	1
FBgn0035166	1	273,933	1
FBgn0035167	1	145,192,195,167,123,155,253,81	1
FBgn0035168	1	318,174,408,826,935,133,154,687,660,133,989,328,192	1
FBgn0035169	1	273,120,396	1
FBgn0035170	1	328,457,115,238,178,137,125	1
FBgn0035171	1	493,190,666,204,664	1
FBgn0035173	1	2451	1
FBgn0035176	1	717	1
FBgn0035179	1	150,153,138,209,574	1
FBgn0035181	1	88,397,190	1
FBgn0035186	1	20,469	1
FBgn0035187	1	511,166,51,282,127,233,298	1
FBgn0035189	1	85,884	1
FBgn0035192	1	207,247,127,1403,206	1
FBgn0035193	1	936	1
FBgn0035195	1	1779	1
FBgn0035196	1	756	1
FBgn0035199	1	199,468,104,109,251	1
FBgn0035203	1	43,122,113,430,186,285	1
FBgn0035204	1	1605	1
FBgn0035205	1	42,99,936,837,458,1081	1
FBgn0035206	1	193,731	1
FBgn0035207	1	81,178,237,727,262,324,291,596,226,114,153	1
FBgn0035208	1	31,698	1
FBgn0035209	1	37,380	1
FBgn0035210	1	762	1
FBgn0035211	1	9,768,216	1
FBgn0035213	1	20,142,2040	1
FBgn0035216	1	248,1555	1
FBgn0035217	1	929,415	1
FBgn0035218	1	1302	1
FBgn0035227	1	52,308,489,605,172,409,132,123,403,175,192,93,65,108,207,98,168,161,163,113,56,343	1
FBgn0035228	1	966	1
FBgn0035229	1	280,110,413,290,1081,207,178,340,130,251,146,119,383,422	1
FBgn0035231	1	114,324,708	1
FBgn0035232	1	94,1443,155,435	1
FBgn0035233	1	273,627	1
FBgn0035234	1	15,1356	1
FBgn0035235	1	143,2815	1
FBgn0035236	1	252,166,259,340,75,85,284	1
FBgn0035237	1	3876,787,1397	1
FBgn0035238	1	87,666	1
FBgn0035241	1	4530	1
FBgn0035243	1	396,198	1
FBgn0035245	1	587,347,1085	1
FBgn0035246	1	738	1
FBgn0035247	1	164,814	1
FBgn0035248	1	396	1
FBgn0035251	1	110,62,151,628	1
FBgn0035252	1	89,259,228	1
FBgn0035253	1	239,102,675,366,57,145,71,2940,207,166	1
FBgn0035254	1	116,614,155	1
FBgn0035255	1	248,102,65,134,226,59	1
FBgn0035256	1	183,1442,216,217	1
FBgn0035257	1	3,1584	1
FBgn0035258	1	9,510	1
FBgn0035260	1	46,57,510,2054	1
FBgn0035262	1	2283	1
FBgn0035263	1	903	1
FBgn0035264	1	24,112,437,175,573,104,299,1701,193	1
FBgn0035265	1	835,680	1
FBgn0035266	1	622,1109	1
FBgn0035267	1	856,233,184,2090	1
FBgn0035268	1	110,592,840,143,241,321	1
FBgn0035270	1	811,333,104,768	1
FBgn0035271	1	288	1
FBgn0035272	1	777	1
FBgn0035273	1	985,116	1
FBgn0035279	1	126,285	1
FBgn0035280	1	90,97,240,158	1
FBgn0035281	1	15,132,396	1
FBgn0035282	1	189,310,12,71	1
FBgn0035283	1	159,720	1
FBgn0035285	1	161,352	1
FBgn0035286	1	67,1418	1
FBgn0035287	1	144,204,148,67,145,156,338,94	1
FBgn0035290	1	232,92,158,142,714,126,384	1
FBgn0035293	1	669,162,116,360,462,283	1
FBgn0035294	1	79,922,436	1
FBgn0035295	1	1164,162,338,406	1
FBgn0035298	1	60,199,977,315	1
FBgn0035300	1	5,126,151,122,227,131,179,173,242	1
FBgn0035308	1	167,196,114,175,750,365,509,925,603	1
FBgn0035309	1	15,1014	1
FBgn0035312	1	6,921	1
FBgn0035313	1	73,246,1154	1
FBgn0035315	1	345	1
FBgn0035316	1	1341	1
FBgn0035317	1	39,346,287,1044,3549	1
FBgn0035318	1	151,680,144,153	1
FBgn0035321	1	274,210,364,175	1
FBgn0035323	1	322,191	1
FBgn0035325	1	30,864	1
FBgn0035328	1	853,296	1
FBgn0035331	1	68,1103,266	1
FBgn0035332	1	2073	1
FBgn0035333	1	1557,1410	1
FBgn0035334	1	182,247	1
FBgn0035335	1	294,159	1
FBgn0035336	1	880,1685	1
FBgn0035337	1	157,677	1
FBgn0035343	1	414,351	1
FBgn0035344	1	163,387,70,197,716	1
FBgn0035346	1	948	1
FBgn0035348	1	131,129,72,772,87	1
FBgn0035355	1	24,66,145,215	1
FBgn0035356	1	90,342	1
FBgn0035358	1	152,475	1
FBgn0035359	1	24,867	1
FBgn0035360	1	63,124,162,134,831	1
FBgn0035370	1	735	1
FBgn0035371	1	522,450,594	1
FBgn0035372	1	504,200,439	1
FBgn0035374	1	118,863	1
FBgn0035375	1	572,766,663	1
FBgn0035379	1	63,155,264,513,169	1
FBgn0035380	1	1455	1
FBgn0035382	1	131,97,145,195,105,166,106,105,156,57	1
FBgn0035383	1	1064,795,145	1
FBgn0035384	1	15,537	1
FBgn0035385	1	1650	1
FBgn0035390	1	115,494,159,24	1
FBgn0035392	1	183,94,500,453,164,277	1
FBgn0035393	1	534	1
FBgn0035397	1	40,77,93,597,472,117,121,123,130,137,192,163,111	1
FBgn0035398	1	3,82,509,957,112,971,202,206	1
FBgn0035400	1	732,96,525,209,87,98,273,98	1
FBgn0035401	1	1275	1
FBgn0035402	1	514,1970	1
FBgn0035405	1	3,1554	1
FBgn0035407	1	1167	1
FBgn0035409	1	786	1
FBgn0035410	1	79,764,1414,2075	1
FBgn0035411	1	69,737,279,2059,239,76,164,105,418	1
FBgn0035412	1	27,140,124	1
FBgn0035413	1	21,417	1
FBgn0035414	1	1674	1
FBgn0035415	1	423	1
FBgn0035416	1	740,231,438,399,435,194,509,795,195,27	1
FBgn0035420	1	53,127,543,276,144,2066,481,1039,2102,72	1
FBgn0035421	1	41,1288	1
FBgn0035422	1	93,243,99	1
FBgn0035423	1	28,158,147	1
FBgn0035424	1	16,829,250,375,571,527,1885,143	1
FBgn0035425	1	282,331,503	1
FBgn0035426	1	32,730	1
FBgn0035427	1	64,167,123,69	1
FBgn0035428	1	3,436,557	1
FBgn0035429	1	157,132,151,437,477,206,225	1
FBgn0035430	1	72,318,2328	1
FBgn0035431	1	75,525	1
FBgn0035432	1	177,125,98,517,235,198	1
FBgn0035434	1	210	1
FBgn0035435	1	501,360	1
FBgn0035437	1	171,902,1711	1
FBgn0035438	1	201,324,192	1
FBgn0035439	1	513,2232	1
FBgn0035440	1	331,188,181,248	1
FBgn0035443	1	856,801,497	1
FBgn0035444	1	67,302	1
FBgn0035445	1	204,1021,174,140	1
FBgn0035449	1	615,253,542	1
FBgn0035452	1	168,131,212,184,763	1
FBgn0035453	1	229,465,199,73	1
FBgn0035455	1	201,864	1
FBgn0035458	1	967,183,119	1
FBgn0035461	1	139,806	1
FBgn0035462	1	200,1045,651	1
FBgn0035464	1	128,468,582,508	1
FBgn0035468	1	210,150,1110	1
FBgn0035469	1	155,208	1
FBgn0035470	1	84,98,794,482	1
FBgn0035471	1	371,217,116,205	1
FBgn0035473	1	102,36,309	1
FBgn0035475	1	294,381	1
FBgn0035476	1	78,168,173,145,198,201	1
FBgn0035477	1	1022,806,494	1
FBgn0035478	1	63,234,47,124	1
FBgn0035479	1	492	1
FBgn0035480	1	88,125,135	1
FBgn0035481	1	490,1370	1
FBgn0035482	1	366,206,154	1
FBgn0035483	1	105,584,208,120	1
FBgn0035484	1	186,1017,75,219,150	1
FBgn0035488	1	5,1218,111,121	1
FBgn0035490	1	15,163,122,1077	1
FBgn0035491	1	297	1
FBgn0035495	1	248,104,389	1
FBgn0035496	1	78,891	1
FBgn0035497	1	80,66,174,298,129,75,96,239,94,114	1
FBgn0035498	1	2127	1
FBgn0035499	1	54,342,171	1
FBgn0035501	1	97,170,259,406,76,528	1
FBgn0035504	1	146,211,85,203,167,295,138,330	1
FBgn0035505	1	277,196,174,237,58	1
FBgn0035508	1	33,2220	1
FBgn0035510	1	201,378	1
FBgn0035511	1	15,348	1
FBgn0035512	1	12,555	1
FBgn0035513	1	15,729	1
FBgn0035515	1	128,106,225,201,210,187,317	1
FBgn0035517	1	154,260,121,131	1
FBgn0035518	1	115,611,159,117,117,132,209,181,456,426	1
FBgn0035519	1	126,314,152,604,268,111	1
FBgn0035520	1	103,482	1
FBgn0035521	1	258	1
FBgn0035522	1	87,316,238,163,2703	1
FBgn0035523	1	117,377,155,230,301,280,163,222,231	1
FBgn0035524	1	120,951	1
FBgn0035526	1	320,195,386,64,98,107,171,72	1
FBgn0035528	1	84,135,130,110	1
FBgn0035529	1	119,340	1
FBgn0035532	1	975	1
FBgn0035533	1	115,101,116,51,145,470,187,350,135,164,164	1
FBgn0035534	1	45,399	1
FBgn0035537	1	717	1
FBgn0035538	1	133,259,577	1
FBgn0035539	1	731,257,419,132	1
FBgn0035540	1	69,247,590	1
FBgn0035541	1	186,255	1
FBgn0035542	1	373,481,235,165	1
FBgn0035543	1	78,360,217,218,134,155,242,411	1
FBgn0035544	1	3,1260	1
FBgn0035545	1	3,411,54	1
FBgn0035546	1	3,726	1
FBgn0035547	1	3,885	1
FBgn0035548	1	3,507	1
FBgn0035550	1	3,1887	1
FBgn0035554	1	253,68	1
FBgn0035555	1	1464	1
FBgn0035557	1	370,853,366,544,132	1
FBgn0035558	1	843,462	1
FBgn0035563	1	354	1
FBgn0035567	1	906	1
FBgn0035568	1	936	1
FBgn0035569	1	417	1
FBgn0035570	1	354	1
FBgn0035571	1	70,821	1
FBgn0035572	1	384	1
FBgn0035574	1	2167,3032,396,228,132	1
FBgn0035575	1	557,455,149,260,427	1
FBgn0035577	1	820,3086	1
FBgn0035578	1	123,369	1
FBgn0035581	1	220,204,42,270,167,101,148,117,167,292,420,166,215,191,185,118,148,158,67,891,105,171,148,99,115,169,194,203,188,171,1206,144,183,206,315,232,126,1385,148,211,135,173,168,560,175,173,483,180,160,410,211,324	1
FBgn0035583	1	46,84,281	1
FBgn0035584	1	543	1
FBgn0035585	1	296,148	1
FBgn0035586	1	703,740	1
FBgn0035587	1	123,193,174,494	1
FBgn0035588	1	245,403,306	1
FBgn0035589	1	639	1
FBgn0035590	1	675	1
FBgn0035591	1	1821,291	1
FBgn0035592	1	156,171	1
FBgn0035593	1	1044	1
FBgn0035594	1	567	1
FBgn0035598	1	95,1741	1
FBgn0035600	1	72,48,149,133,294,228	1
FBgn0035601	1	28,143,126,141	1
FBgn0035603	1	45,372	1
FBgn0035604	1	516,278,157,993,225,170,103,138	1
FBgn0035607	1	7,3668	1
FBgn0035608	1	121,854	1
FBgn0035610	1	73,203,149,122,227,192,663	1
FBgn0035611	1	45,106,446	1
FBgn0035612	1	24,130,329,229,684,39,189,63,267,1589	1
FBgn0035617	1	698,4056,1036	1
FBgn0035619	1	85,1145,345	1
FBgn0035620	1	1554	1
FBgn0035621	1	37,902	1
FBgn0035622	1	111,558,965,145	1
FBgn0035623	1	513,154,177,252,172,195,94	1
FBgn0035624	1	147,214,132,185	1
FBgn0035625	1	420,117,39,2563,512	1
FBgn0035626	1	67,137,149,151,84	1
FBgn0035627	1	73,196,472,360,299,326,179	1
FBgn0035630	1	88,98,137,163,222,226,128,114	1
FBgn0035631	1	366,284,214	1
FBgn0035632	1	559,998	1
FBgn0035636	1	975	1
FBgn0035638	1	173,513,580	1
FBgn0035639	1	242,544	1
FBgn0035640	1	73,147,404	1
FBgn0035641	1	168,512,958	1
FBgn0035642	1	168,512,958	1
FBgn0035643	1	1386	1
FBgn0035644	1	706,872	1
FBgn0035645	1	643,193,787	1
FBgn0035647	1	101,818,193,1009	1
FBgn0035648	1	75,124,86,159,87,205,86	1
FBgn0035649	1	69,1189,195,170,243,150	1
FBgn0035656	1	93,261,786	1
FBgn0035657	1	300,1029	1
FBgn0035661	1	260,559	1
FBgn0035663	1	960	1
FBgn0035665	1	260,565	1
FBgn0035666	1	315,465	1
FBgn0035667	1	789	1
FBgn0035669	1	509,176,632	1
FBgn0035670	1	460,99,314	1
FBgn0035673	1	1311	1
FBgn0035674	1	85,425,948	1
FBgn0035675	1	49,197,30	1
FBgn0035676	1	306,363,1932	1
FBgn0035677	1	98,183,231,123,461,255,204,245	1
FBgn0035678	1	236,568	1
FBgn0035679	1	1095	1
FBgn0035685	1	260,178	1
FBgn0035686	1	390,330	1
FBgn0035687	1	529,869	1
FBgn0035689	1	151,1157,716,556,175,386,116,232,161,163	1
FBgn0035690	1	919,614,1059	1
FBgn0035691	1	1311,678	1
FBgn0035692	1	18,119,229	1
FBgn0035693	1	99,591,1068,171,172,96,76,175,114	1
FBgn0035694	1	61,278	1
FBgn0035695	1	317,246,172,885,842,561,382,357,201	1
FBgn0035696	1	71,111,187,369,129,108,240,310,93,243,569	1
FBgn0035697	1	184,713,240	1
FBgn0035699	1	427,129,611	1
FBgn0035702	1	486,861	1
FBgn0035703	1	108,484,393,259,400,205,80	1
FBgn0035704	1	102,1308,858,1422	1
FBgn0035707	1	762,1284	1
FBgn0035708	1	39,699,649,227	1
FBgn0035709	1	341,100,88,161	1
FBgn0035710	1	82,840,158,784,362	1
FBgn0035711	1	88,131,405	1
FBgn0035713	1	81,738,2448,112,119,217,1457,330	1
FBgn0035714	1	131,628	1
FBgn0035715	1	182,739,51,63,219	1
FBgn0035718	1	150,516,94,297,194	1
FBgn0035719	1	79,184,58,668,139,228	1
FBgn0035720	1	8,1397,179,873	1
FBgn0035721	1	163,494	1
FBgn0035722	1	57,189,252,282	1
FBgn0035724	1	425,705,230,217,652	1
FBgn0035725	1	70,293,183	1
FBgn0035726	1	788,139,472,128	1
FBgn0035727	1	67,572	1
FBgn0035730	1	249,468	1
FBgn0035733	1	518,194,184,409	1
FBgn0035734	1	343,225,224	1
FBgn0035735	1	12,372	1
FBgn0035736	1	12,528	1
FBgn0035737	1	12,372	1
FBgn0035741	1	280,1068,470	1
FBgn0035742	1	255	1
FBgn0035743	1	9,240	1
FBgn0035750	1	518,142	1
FBgn0035751	1	518,142	1
FBgn0035753	1	3,87,477	1
FBgn0035754	1	237,540	1
FBgn0035755	1	23,429,520	1
FBgn0035756	1	433,250,241,169,307,513,474,1390,247,92	1
FBgn0035760	1	76,83,669	1
FBgn0035761	1	133,558,554,699	1
FBgn0035763	1	1437	1
FBgn0035766	1	2954,205	1
FBgn0035767	1	192,507,152,597,193	1
FBgn0035768	1	1224	1
FBgn0035769	1	391,1964,102	1
FBgn0035770	1	104,383,539,90,170,838	1
FBgn0035771	1	124,710,1249,179	1
FBgn0035772	1	45,426,75,49,863	1
FBgn0035776	1	78,510,975	1
FBgn0035777	1	89,676,111,155,292	1
FBgn0035779	1	74,903,298	1
FBgn0035780	1	80,897,307	1
FBgn0035781	1	68,891,298	1
FBgn0035782	1	459	1
FBgn0035785	1	551,261,205,271,259,247	1
FBgn0035788	1	828	1
FBgn0035789	1	477,145,177,252,160,195,37	1
FBgn0035790	1	157,430,539,329	1
FBgn0035791	1	713,445	1
FBgn0035792	1	594	1
FBgn0035793	1	66,118,212,756,607,99,537,933,137,225,351	1
FBgn0035795	1	777	1
FBgn0035797	1	100,475,1708	1
FBgn0035798	1	55,819,123,2514,998,103,131,114	1
FBgn0035799	1	248,665,163,1286,400,637	1
FBgn0035800	1	2187	1
FBgn0035802	1	168,702,294,124,699,84,124,337,630,126,590,165,733,214,117,411,197	1
FBgn0035805	1	498,213	1
FBgn0035806	1	561	1
FBgn0035807	1	631,1091	1
FBgn0035811	1	18,357,885	1
FBgn0035812	1	271,172,2514,176,1085	1
FBgn0035813	1	4083	1
FBgn0035815	1	111,158,148,138,261,433,119,126,177	1
FBgn0035816	1	750	1
FBgn0035817	1	465	1
FBgn0035823	1	350,188,161	1
FBgn0035824	1	1047	1
FBgn0035825	1	326,593,212	1
FBgn0035827	1	141,93	1
FBgn0035829	1	283,38	1
FBgn0035830	1	50,603,343	1
FBgn0035831	1	621	1
FBgn0035833	1	606,1284,132,109,191,517,168,203	1
FBgn0035838	1	197,1408	1
FBgn0035839	1	723	1
FBgn0035842	1	183,1078,1771,137,102,1622,138	1
FBgn0035844	1	40,188,95,115,134,2080	1
FBgn0035845	1	141,123,192	1
FBgn0035847	1	673,177,252,175,199	1
FBgn0035848	1	643,182,501	1
FBgn0035849	1	23,559,909	1
FBgn0035850	1	71,768,159,128,218	1
FBgn0035851	1	90,87,158,843,361,818,625	1
FBgn0035852	1	595,755	1
FBgn0035853	1	100,302,144	1
FBgn0035854	1	192,915	1
FBgn0035855	1	1170	1
FBgn0035857	1	1512	1
FBgn0035861	1	178,698,281,193	1
FBgn0035865	1	352,412,274	1
FBgn0035866	1	540	1
FBgn0035867	1	2097	1
FBgn0035868	1	169,872	1
FBgn0035870	1	241,1343	1
FBgn0035871	1	68,454,171,45	1
FBgn0035872	1	66,720,141,467,300,69,196	1
FBgn0035873	1	401,400	1
FBgn0035875	1	12,240,237	1
FBgn0035876	1	36,78,432,300	1
FBgn0035877	1	1317	1
FBgn0035878	1	1542	1
FBgn0035879	1	307,279,184,188,1097,189,720,453,168	1
FBgn0035880	1	204,331,405,369,705,884	1
FBgn0035888	1	268,608,1230	1
FBgn0035890	1	1749	1
FBgn0035896	1	37,506	1
FBgn0035900	1	668,546,196,384	1
FBgn0035901	1	119,188,372,103,1423	1
FBgn0035902	1	148,446	1
FBgn0035903	1	77,1067,554,59,102,187	1
FBgn0035904	1	28,698	1
FBgn0035906	1	31,587,138	1
FBgn0035907	1	28,584,122,31	1
FBgn0035909	1	181,719,476,126,37	1
FBgn0035911	1	215,126,922	1
FBgn0035914	1	192,162,208,196,193	1
FBgn0035916	1	20,80,473,524,115	1
FBgn0035917	1	201,149,304,201,80,72,160,39,87	1
FBgn0035918	1	1570,419	1
FBgn0035921	1	782,121,69	1
FBgn0035922	1	92,753,175	1
FBgn0035923	1	21,2473,250,312,194,386	1
FBgn0035924	1	804	1
FBgn0035926	1	9,240	1
FBgn0035928	1	148,153,264,522,119	1
FBgn0035929	1	30,432	1
FBgn0035931	1	441,588	1
FBgn0035932	1	545,157	1
FBgn0035933	1	524,166	1
FBgn0035934	1	135,156,157,91,196,108,189,229,581,315,111,221,478,163,273,296	1
FBgn0035936	1	66,99,129,360,150	1
FBgn0035941	1	214,159,875	1
FBgn0035942	1	94,1754,450,630,57	1
FBgn0035943	1	1431	1
FBgn0035944	1	24,83,235,330	1
FBgn0035945	1	159,251,388,476,413,98,78	1
FBgn0035947	1	97,350,663,705	1
FBgn0035948	1	280,290,810	1
FBgn0035949	1	381	1
FBgn0035951	1	74,199,110,312,225,310	1
FBgn0035952	1	205,372,176	1
FBgn0035953	1	155,490,381,626,119,1181,285	1
FBgn0035954	1	91,166,268,138,612	1
FBgn0035955	1	180,498,231	1
FBgn0035956	1	91,157,268,138,756	1
FBgn0035957	1	1167	1
FBgn0035959	1	143,156,105,817,132	1
FBgn0035960	1	465,591	1
FBgn0035964	1	84,624	1
FBgn0035965	1	352,357,44	1
FBgn0035968	1	1403,175,222	1
FBgn0035969	1	63,328,1065,177,257	1
FBgn0035970	1	1308	1
FBgn0035971	1	272,277,399	1
FBgn0035975	1	298,222,236,207,144	1
FBgn0035976	1	802,225,536	1
FBgn0035977	1	139,152,385,434	1
FBgn0035978	1	48,187,92,6,347,226,139,410,108	1
FBgn0035980	1	765	1
FBgn0035981	1	87,65,114,94,414,399	1
FBgn0035982	1	603	1
FBgn0035985	1	33,750	1
FBgn0035986	1	447,170,979	1
FBgn0035987	1	146,265,166,115,22	1
FBgn0035988	1	90,108,615,237	1
FBgn0035989	1	107,156,381,163,59,520	1
FBgn0035995	1	67,452,728,136,51,198	1
FBgn0035996	1	708	1
FBgn0035997	1	2010	1
FBgn0035998	1	56,174,537,283	1
FBgn0035999	1	369,706,152	1
FBgn0036000	1	1064,193	1
FBgn0036004	1	146,6439,159,312	1
FBgn0036005	1	84,128,733	1
FBgn0036007	1	15,65,96,151,915,174	1
FBgn0036008	1	114,60,267,555	1
FBgn0036009	1	812,202,156,54	1
