#produced by /gpfs/fs2/scratch/zzhang65/database/FlyBase/ftp/releases/FB2014_03/dmel_r5.57/gff/generate_exon_strings.pl dyak_r1.3.CDS_exons_of_longest_CDS.tsv CDS_exons_string.longest_CDS.tsv
#seq_name	number_of_first_exon	exon_sizes	cds-start
FBgn0234742	1	1305,472,854,1071	1
FBgn0234743	1	348,136,145,77,116,115,101	1
FBgn0234744	1	1017	1
FBgn0234745	1	351,1282,303,56,108	1
FBgn0068155	1	804,105,249,135,160,1528,188,157,275,286,200,288,224,426	1
FBgn0234746	1	278,273,280	1
FBgn0234747	1	227,2212,294,4701,126	1
FBgn0234748	1	135,208,126,547,415,752,497,814,327,214	1
FBgn0068013	1	144,429,149,260,116,309	1
FBgn0234749	1	333,330,144,1780,965,621,1345,131	1
FBgn0234750	1	32,306,287,285,167	1
FBgn0234751	1	163,161	1
FBgn0234752	1	534,441,1596	1
FBgn0234753	1	699	1
FBgn0067991	1	43,82,260,119	1
FBgn0234754	1	147,516,245,4435,156,138,68,94	1
FBgn0234755	1	405	1
FBgn0234756	1	1165,272,477	1
FBgn0068055	1	71,400	1
FBgn0234757	1	2058	1
FBgn0234758	1	48,282	1
FBgn0234759	1	87,1089	1
FBgn0234760	1	184,343,80,546,83	1
FBgn0234761	1	630,3258,105,140,1828,384,210	1
FBgn0234762	1	546	1
FBgn0234763	1	410,1224,280	1
FBgn0234764	1	306	1
FBgn0234765	1	208,350	1
FBgn0084295	1	81,2244,2245,1100	1
FBgn0234766	1	117,186,180	1
FBgn0234767	1	1269	1
FBgn0234768	1	232,1036,115,18,668,118,99,54	1
FBgn0234769	1	30,138	1
FBgn0234770	1	1213,461,195,134,514,417,138	1
FBgn0234771	1	539,188,290,153,51	1
FBgn0234772	1	1068,159	1
FBgn0234773	1	240,723,159	1
FBgn0234774	1	44,1165,161,207,320,463,350,437,179,165,190	1
FBgn0234775	1	1648,896	1
FBgn0234776	1	305,118,166,309,137,189,1476,257,145	1
FBgn0234777	1	94,341	1
FBgn0234778	1	570	1
FBgn0234779	1	737,1090	1
FBgn0234780	1	58,390,71	1
FBgn0234781	1	60,298,207,125	1
FBgn0234782	1	751,116	1
FBgn0234783	1	237,213,90,987	1
FBgn0234784	1	216	1
FBgn0234785	1	471	1
FBgn0234786	1	576,177	1
FBgn0234787	1	404,199,138,626,184,231,822	1
FBgn0234788	1	61,392	1
FBgn0067934	1	435,216	1
FBgn0234789	1	254,109	1
FBgn0234790	1	67,109,91	1
FBgn0234791	1	17,1363,690	1
FBgn0234792	1	1034,247,813,321	1
FBgn0068149	1	117,645,1092	1
FBgn0234793	1	1062,1567,5164,2623	1
FBgn0234794	1	696,75,66,396,240,329,4658,278,195,446,319	1
FBgn0234795	1	166,133,109	1
FBgn0234796	1	241,121,124	1
FBgn0234797	1	148,115,253	1
FBgn0234798	1	241,17	1
FBgn0234799	1	162	1
FBgn0234800	1	28,195,121,77,560	1
FBgn0234801	1	214,435,262,305,125	1
FBgn0234802	1	138,139,159,192,61,131,851	1
FBgn0234803	1	156	1
FBgn0234804	1	609	1
FBgn0234805	1	68,782,1287,962,202,566	1
FBgn0234806	1	142,299,252,104,148,2079	1
FBgn0234807	1	142,194,347,697	1
FBgn0234808	1	207,344,703	1
FBgn0234809	1	527,562,141	1
FBgn0234810	1	372,1266	1
FBgn0234811	1	102,503,488,467	1
FBgn0234812	1	40,1020,287,183	1
FBgn0234813	1	52,300,254	1
FBgn0234814	1	731,361,66	1
FBgn0234815	1	810	1
FBgn0234816	1	1072,191,110,253,299,276,135,101,212	1
FBgn0234818	1	852	1
FBgn0234819	1	67,401	1
FBgn0234820	1	190,23	1
FBgn0234821	1	109,178,282,803,2195	1
FBgn0234822	1	153,1057,2219	1
FBgn0234823	1	1515	1
FBgn0234824	1	4755	1
FBgn0234825	1	1113	1
FBgn0068424	1	234	1
FBgn0234826	1	3,998,69,583	1
FBgn0234827	1	133,428,459,420	1
FBgn0234828	1	185,1045	1
FBgn0234829	1	23,316	1
FBgn0234830	1	657,210,237,807	1
FBgn0234831	1	196,43,176,365	1
FBgn0234832	1	1139,1067,1637	1
FBgn0085069	1	549	1
FBgn0234833	1	1103,835	1
FBgn0234834	1	880,905	1
FBgn0084564	1	3732	1
FBgn0234835	1	71,153,913	1
FBgn0234836	1	927	1
FBgn0234837	1	2289,1108,281,101,156,450,276,298,211,189,650	1
FBgn0234838	1	53,116,130,137,92	1
FBgn0234839	1	91,104,72,640,457,208,192	1
FBgn0234840	1	21,96,237	1
FBgn0234841	1	873	1
FBgn0234842	1	492,345	1
FBgn0234843	1	76,109,709,87	1
FBgn0234844	1	307,355,74,203,113,217,173,454,252	1
FBgn0234845	1	658,380	1
FBgn0234846	1	230,505,357,576,120	1
FBgn0234847	1	63,174,363,123,117,174,222,119,124	1
FBgn0234848	1	56,565,522,1046,322,108,219	1
FBgn0234849	1	388,179,108,177,106,107	1
FBgn0234850	1	561	1
FBgn0234851	1	27,69,168,68,136,339	1
FBgn0234852	1	363,110,106	1
FBgn0234853	1	541,1223	1
FBgn0234854	1	954	1
FBgn0234855	1	75,1095,309,465,269,320,894,557,510,102,78,72	1
FBgn0234856	1	7,314	1
FBgn0234857	1	63,324	1
FBgn0234858	1	574,537,371,198,929,233,581	1
FBgn0234860	1	156,192	1
FBgn0234861	1	163,140,45,110,181,76,195,60,110,155,117,154,144,9	1
FBgn0234862	1	165,127,1533,140	1
FBgn0234863	1	309,127,1293,143	1
FBgn0234864	1	363,180	1
FBgn0234865	1	81,1462,192,209	1
FBgn0234866	1	84,1020,145,121,262	1
FBgn0234867	1	333,129,183	1
FBgn0234868	1	1026	1
FBgn0234869	1	40,94,750,286	1
FBgn0234870	1	64,211,546,154,864,177,209,789,53,696,106,730,1062	1
FBgn0234871	1	61,258,1124	1
FBgn0234872	1	108,165,271,884,331,137	1
FBgn0234873	1	45,2805,158,88	1
FBgn0234874	1	555,303	1
FBgn0234875	1	130,135,152	1
FBgn0234876	1	42,744	1
FBgn0234877	1	682,701	1
FBgn0234878	1	234	1
FBgn0234879	1	142,1208	1
FBgn0234880	1	282,129	1
FBgn0067973	1	318,255	1
FBgn0234881	1	18,189	1
FBgn0234882	1	255,48,243,417	1
FBgn0234883	1	223,561,860	1
FBgn0234884	1	577,668,324,145,330,252,159,66,257,268,598,106	1
FBgn0234885	1	119,444,229,70,74,78,127,237,471,793,250,117	1
FBgn0234886	1	92,304,1185,228	1
FBgn0234887	1	42,124,185,118,224	1
FBgn0234888	1	312	1
FBgn0234889	1	654,370,133,142,318,852	1
FBgn0234890	1	516	1
FBgn0234891	1	573,177	1
FBgn0234892	1	268,95	1
FBgn0234893	1	399	1
FBgn0234894	1	315	1
FBgn0234895	1	834	1
FBgn0234896	1	107,399,229,70,74,78,127,237,414,796,250,117	1
FBgn0234898	1	69,180,132,27,767,388,213,165	1
FBgn0234899	1	43,196,227,191,219,262,365	1
FBgn0234900	1	203,448,1279,970,127	1
FBgn0234901	1	470,808	1
FBgn0234902	1	207,588	1
FBgn0234903	1	401,150,127,123	1
FBgn0234904	1	172,155,1305,339	1
FBgn0234905	1	3,273	1
FBgn0234906	1	2263,170,1152	1
FBgn0234907	1	89,1195	1
FBgn0234908	1	40,200	1
FBgn0234909	1	876	1
FBgn0234910	1	79,255,220,631	1
FBgn0234911	1	112,455	1
FBgn0234912	1	103,206,154,158	1
FBgn0234913	1	2097,981	1
FBgn0234914	1	193,3411,59	1
FBgn0234915	1	228,98,155,396,137,126,1245,177	1
FBgn0234916	1	822	1
FBgn0234917	1	789	1
FBgn0234918	1	226,229,370,228	1
FBgn0068407	1	58,114,473	1
FBgn0234919	1	717	1
FBgn0234921	1	166,371,233,157,162,68,994	1
FBgn0234922	1	384,273	1
FBgn0234923	1	75,1194,309	1
FBgn0234924	1	210	1
FBgn0234925	1	184,1733	1
FBgn0234926	1	1287	1
FBgn0234927	1	55,295,181,116,169,137,147,93,1015,201	1
FBgn0234928	1	210	1
FBgn0234929	1	515,127	1
FBgn0234930	1	100,545	1
FBgn0234931	1	249	1
FBgn0084316	1	183,332,1027,489,165	1
FBgn0234932	1	183	1
FBgn0234933	1	126,52,566	1
FBgn0234934	1	237	1
FBgn0234935	1	151,1625	1
FBgn0234936	1	416,449,959	1
FBgn0234937	1	1164,78	1
FBgn0234938	1	228	1
FBgn0234939	1	984	1
FBgn0234940	1	1428	1
FBgn0234941	1	1077	1
FBgn0234942	1	1497	1
FBgn0234943	1	918	1
FBgn0234944	1	1461	1
FBgn0234945	1	524,286,177,145,392	1
FBgn0234946	1	1677,147	1
FBgn0234947	1	625,1154,182,190	1
FBgn0234948	1	4,263,150,1200,198,109,210,173,192	1
FBgn0234949	1	149,123,88,93	1
FBgn0085009	1	552	1
FBgn0234950	1	22,364,124,360,120	1
FBgn0068351	1	20,490,183,264	1
FBgn0234951	1	2714,292,777	1
FBgn0234952	1	1302,1594,171,120,132,59,124,2374,169,66	1
FBgn0234953	1	229,314,77,415,258	1
FBgn0234954	1	1605	1
FBgn0234955	1	102,732,953,572,419,276,187,117,117,212,345,372	1
FBgn0234956	1	25,1643	1
FBgn0234957	1	270,324,375,165,719,387,295	1
FBgn0234958	1	226,383	1
FBgn0234959	1	657,246	1
FBgn0234960	1	1515,1374	1
FBgn0234961	1	868,157,388	1
FBgn0234962	1	82,447,178,137,179	1
FBgn0068047	1	6,205,245,213	1
FBgn0068361	1	171	1
FBgn0234963	1	2223	1
FBgn0234964	1	1233	1
FBgn0234965	1	359,523,913,856,1018	1
FBgn0234966	1	347,1441	1
FBgn0234967	1	161,217,188,472,219	1
FBgn0013176	1	153,2359,272,131,1864	1
FBgn0234968	1	603	1
FBgn0234969	1	825,1140	1
FBgn0234970	1	1173	1
FBgn0234971	1	295,161,131,115	1
FBgn0234972	1	114,502,568,244	1
FBgn0234973	1	126,439,869,354	1
FBgn0234974	1	1704	1
FBgn0234975	1	1586,480,861,219,613	1
FBgn0234976	1	487,194	1
FBgn0234977	1	906,1098	1
FBgn0234978	1	315	1
FBgn0234979	1	198	1
FBgn0234980	1	923,153,55,48,253,219,228,407	1
FBgn0234981	1	150,153	1
FBgn0234982	1	48,135	1
FBgn0234983	1	216	1
FBgn0234984	1	1119	1
FBgn0234986	1	303	1
FBgn0234987	1	114,413,217	1
FBgn0234988	1	55,194,103,285,141,132,1305,99,241,161,283,1042	1
FBgn0234989	1	1008,212,238	1
FBgn0083334	1	153,100,106,226,106,119	1
FBgn0234990	1	509,173,119	1
FBgn0234991	1	789,1576,153,138,314	1
FBgn0234992	1	219	1
FBgn0234993	1	447	1
FBgn0234995	1	273	1
FBgn0234996	1	408	1
FBgn0234997	1	179,184	1
FBgn0234998	1	147,486	1
FBgn0234999	1	1016,239,872	1
FBgn0235000	1	34,513,707	1
FBgn0235001	1	157,190,271,191,220,282	1
FBgn0235003	1	27,336,108,182,224,66,65	1
FBgn0235004	1	1032	1
FBgn0235005	1	88,80,90	1
FBgn0235006	1	85,207,194,70,158	1
FBgn0235007	1	1296	1
FBgn0235008	1	35,88,326,160,453,186	1
FBgn0235009	1	492	1
FBgn0235010	1	234,710,391	1
FBgn0235011	1	216	1
FBgn0235012	1	249,108,156,353,223	1
FBgn0068342	1	717	1
FBgn0235013	1	881,258,508	1
FBgn0235014	1	942	1
FBgn0235015	1	269,485,301,167,263	1
FBgn0068537	1	1131	1
FBgn0235016	1	55,286,237,487,71,126,223	1
FBgn0235017	1	270	1
FBgn0235018	1	270,640,237,150,209	1
FBgn0235019	1	91,371	1
FBgn0235020	1	11,140,422,506,985,125,107,38	1
FBgn0235021	1	159,189,139,235,526	1
FBgn0235022	1	73,196,280,387	1
FBgn0235023	1	272,286,411	1
FBgn0235024	1	67,226,802	1
FBgn0235025	1	76,229,619	1
FBgn0235026	1	178,120,213,194,311,164,1210,203,479,102	1
FBgn0235027	1	118,896,609	1
FBgn0235028	1	414	1
FBgn0235029	1	52,383	1
FBgn0235030	1	11,153,303,82	1
FBgn0235031	1	85,134,641,321,1279,368,436,2901	1
FBgn0235032	1	348,134,943,597	1
FBgn0235033	1	126,267,495	1
FBgn0235034	1	741	1
FBgn0235035	1	213,151,163,558,514	1
FBgn0235036	1	222	1
FBgn0235037	1	219,140,101,156,221,104,116,60,105,198,514,336,564,282,203,209,122,164,201,152,257,151	1
FBgn0235038	1	165,261,193,1309,150,648,247,189	1
FBgn0235039	1	1266	1
FBgn0068350	1	298,144,168,152	1
FBgn0235040	1	177,84,138,140,2203,150	1
FBgn0235041	1	168,3354,42	1
FBgn0235042	1	159	1
FBgn0235043	1	13,471,119,573,56,571,622,206,282,246	1
FBgn0235044	1	64,167,135,208,344	1
FBgn0235045	1	1050	1
FBgn0235046	1	65,1767,285,1165	1
FBgn0235047	1	1273,485	1
FBgn0235048	1	633	1
FBgn0235049	1	1215	1
FBgn0235050	1	6,2970	1
FBgn0235051	1	399	1
FBgn0235052	1	115,185,180,946,413,328,533	1
FBgn0068142	1	125,1846	1
FBgn0235053	1	210,322,1646	1
FBgn0235054	1	576,180	1
FBgn0235055	1	270	1
FBgn0235056	1	246	1
FBgn0235057	1	429	1
FBgn0235058	1	226,851	1
FBgn0235059	1	1233	1
FBgn0235060	1	799,854	1
FBgn0082382	1	245,550,425,640	1
FBgn0235061	1	112,236	1
FBgn0235062	1	32,685	1
FBgn0235063	1	237,102	1
FBgn0235064	1	394,185,549,824,94,275,139,1170	1
FBgn0068453	1	312,141,78	1
FBgn0235065	1	227,541	1
FBgn0235066	1	254,333,188,296,177,93,201	1
FBgn0235067	1	78,307,2261	1
FBgn0235068	1	1182	1
FBgn0235069	1	333,809,148,341,106	1
FBgn0235070	1	15,766,275	1
FBgn0235071	1	744	1
FBgn0235072	1	633	1
FBgn0235073	1	191,334,258	1
FBgn0235074	1	15,913,362	1
FBgn0235075	1	414	1
FBgn0235076	1	267,214,218	1
FBgn0235077	1	393,129	1
FBgn0235078	1	181,90,187,225,124	1
FBgn0235079	1	128,639,358,69	1
FBgn0235080	1	46,519,266	1
FBgn0235081	1	233,1213	1
FBgn0235082	1	194,667,595,362	1
FBgn0235083	1	59,228,104,250,414,642,502	1
FBgn0235084	1	802,198,74	1
FBgn0235085	1	8,115,153,375	1
FBgn0235086	1	417,606	1
FBgn0235087	1	66,363,159	1
FBgn0085857	1	48,135,406,854,174	1
FBgn0235088	1	722,2296,127,641,96,135,524,136	1
FBgn0235089	1	198,951,360,686,139,125,393,118,1059	1
FBgn0235090	1	172,212	1
FBgn0235091	1	963,333	1
FBgn0068301	1	75,522	1
FBgn0235092	1	1043,487	1
FBgn0235093	1	12,152,361,452,173,257	1
FBgn0235094	1	522,458,176,242	1
FBgn0235095	1	115,85,1600,176,680,136,202,440,133,177	1
FBgn0235096	1	47,463	1
FBgn0235097	1	120,1698,623,297,674,514,502	1
FBgn0235098	1	636	1
FBgn0235099	1	361,401	1
FBgn0235100	1	1206	1
FBgn0235101	1	97,296	1
FBgn0235102	1	657,687	1
FBgn0235103	1	244,260,735	1
FBgn0235104	1	366	1
FBgn0235105	1	253,96,209	1
FBgn0235106	1	705	1
FBgn0235107	1	336	1
FBgn0235108	1	959,13	1
FBgn0235109	1	209,184,183,1323,484,309,562,52,318,249,209,403	1
FBgn0235110	1	118,218,827,148,363,723	1
FBgn0068291	1	482,296,140	1
FBgn0235111	1	1048,253,670	1
FBgn0235112	1	15,219	1
FBgn0235113	1	240	1
FBgn0235114	1	904,229,592	1
FBgn0235115	1	30,138	1
FBgn0235116	1	175,290	1
FBgn0235117	1	268,238,318,1165	1
FBgn0235119	1	225	1
FBgn0235120	1	3,828	1
FBgn0067941	1	279,1089	1
FBgn0235121	1	52,529,550,180,111	1
FBgn0235122	1	396,540,111,942,316,140,366,477,141,72	1
FBgn0068288	1	39,519,171	1
FBgn0235123	1	387,2085	1
FBgn0235124	1	6049,197,169,101,167,187	1
FBgn0235125	1	75,229,752	1
FBgn0235126	1	79,113,193,89	1
FBgn0235128	1	1848	1
FBgn0235129	1	12,99,435	1
FBgn0235130	1	152,128,3534,295,235	1
FBgn0235131	1	751,179,140,826	1
FBgn0235132	1	92,169	1
FBgn0235133	1	460,5	1
FBgn0235134	1	21,140,403	1
FBgn0068277	1	126,130,341,166,110	1
FBgn0235136	1	151,677	1
FBgn0235137	1	249,110,489,175	1
FBgn0235138	1	143,103,837	1
FBgn0235139	1	699	1
FBgn0235140	1	95,184,213	1
FBgn0235141	1	519,363,351	1
FBgn0235142	1	731,454	1
FBgn0235143	1	950,142	1
FBgn0235144	1	159,213,134,43,239,385,303	1
FBgn0235145	1	136,862,229,102	1
FBgn0235146	1	55,578,460,400,1504	1
FBgn0235148	1	67,53,54	1
FBgn0235149	1	428,146,588,138,147,129,175,116,109,92,218,97,143,237,84	1
FBgn0235150	1	966	1
FBgn0235151	1	3,89,439,158,87,200,360,157,842,334,119,76,616	1
FBgn0235152	1	777,265,145,351,96,131,575,411,391,277,615,453,824,595,150,1240,438,180,267,186,350,142,1004,181,752,1069,471,357	1
FBgn0235153	1	1671	1
FBgn0235154	1	9,759	1
FBgn0235155	1	1186,106,183,88	1
FBgn0235156	1	148,435,129,275	1
FBgn0235157	1	365,475,414	1
FBgn0235158	1	64,25,49,90,79,89,168	1
FBgn0235159	1	76,92	1
FBgn0235160	1	64,25,49,90,79,89,168	1
FBgn0235161	1	376,118,196,146,239,141,320,169,101,159,345	1
FBgn0235162	1	279,294	1
FBgn0235164	1	330,255	1
FBgn0235165	1	81,450,198,63,558	1
FBgn0235166	1	222,246	1
FBgn0235167	1	222	1
FBgn0235168	1	396,36	1
FBgn0235169	1	106,491,523,335	1
FBgn0235170	1	291,168,169,138,209	1
FBgn0235171	1	764,109,72	1
FBgn0235172	1	387	1
FBgn0064253	1	100,243,1096,385,102	1
FBgn0235173	1	58,106,70	1
FBgn0235174	1	648	1
FBgn0235175	1	300,156	1
FBgn0235176	1	732	1
FBgn0235177	1	93,216,429,621,207	1
FBgn0235178	1	264	1
FBgn0235179	1	504	1
FBgn0235180	1	171	1
FBgn0235181	1	180,434,126,373	1
FBgn0235182	1	828	1
FBgn0235183	1	159	1
FBgn0235184	1	267	1
FBgn0235185	1	438	1
FBgn0235186	1	159	1
FBgn0235187	1	151,866	1
FBgn0235188	1	111,1370,575,362	1
FBgn0235189	1	388,149,1209	1
FBgn0235190	1	182,531,468,289	1
FBgn0235191	1	100,158	1
FBgn0235192	1	51,324,117	1
FBgn0235193	1	1017,153	1
FBgn0068097	1	276,110,217,124,99,159,89,294,108	1
FBgn0235194	1	36,50,196,1015,135,212,72,278,181,249,450,177,153	1
FBgn0235195	1	672,97,916,508	1
FBgn0235196	1	35,267,153,1074,61	1
FBgn0235197	1	481,578	1
FBgn0235198	1	291,79,27,491,93	1
FBgn0235199	1	6,1866	1
FBgn0235200	1	16,5343,213,191	1
FBgn0235201	1	22,54,1153,256	1
FBgn0235202	1	153,402	1
FBgn0235203	1	1764,149,164,273,97,128,143,123,187,182,381	1
FBgn0235204	1	438	1
FBgn0235205	1	277,164,311,970,3785,339,150,67	1
FBgn0235206	1	737,319	1
FBgn0235207	1	379,134,724,160,160,147	1
FBgn0235208	1	250,820,208	1
FBgn0235209	1	18,170,129,98,206	1
FBgn0235210	1	627,1593	1
FBgn0235211	1	12,449,167,137	1
FBgn0235212	1	366	1
FBgn0235213	1	1842	1
FBgn0235214	1	930	1
FBgn0235215	1	339	1
FBgn0235216	1	6,564	1
FBgn0235217	1	8,403,573	1
FBgn0235218	1	405	1
FBgn0235219	1	193,626	1
FBgn0235220	1	181,517,166,261	1
FBgn0235221	1	169,514,166,204	1
FBgn0235222	1	38,71,575,393	1
FBgn0235223	1	39,444	1
FBgn0235224	1	492	1
FBgn0235225	1	78,92,244,210,420,723,1253,320,143,112,96,149,76,75,201,154,190	1
FBgn0235226	1	1101	1
FBgn0235227	1	841,242,75	1
FBgn0067943	1	271,1517	1
FBgn0235228	1	110,640,327,114	1
FBgn0235229	1	260,1044,208,123,237,93	1
FBgn0235230	1	81,1641	1
FBgn0235231	1	404,133,152,377,341	1
FBgn0235232	1	868,240,114,378,899	1
FBgn0235233	1	193,35	1
FBgn0235234	1	462	1
FBgn0235235	1	13,236	1
FBgn0235236	1	10,428,321,572,2112,435,100	1
FBgn0235237	1	346,119	1
FBgn0235238	1	96,91,134	1
FBgn0235239	1	166,158	1
FBgn0235240	1	69,486	1
FBgn0235241	1	180,174	1
FBgn0068343	1	198	1
FBgn0020950	1	1641	1
FBgn0235242	1	37,158,595,989,213	1
FBgn0235243	1	245,255,111,127	1
FBgn0235244	1	391,2489,171	1
FBgn0235245	1	50,189,1075	1
FBgn0235247	1	954	1
FBgn0235248	1	746,1219	1
FBgn0235249	1	183	1
FBgn0235250	1	102,329,1708	1
FBgn0235251	1	185,162,382,570	1
FBgn0235252	1	58,51,137,213,96,222,184,23	1
FBgn0235254	1	274,191,42	1
FBgn0067440	1	61,149,999	1
FBgn0235255	1	253,201,353	1
FBgn0235256	1	489	1
FBgn0235257	1	528	1
FBgn0235258	1	201,9	1
FBgn0235259	1	366	1
FBgn0235260	1	111,185,561,142	1
FBgn0235262	1	165,228,66	1
FBgn0235263	1	230,131,95	1
FBgn0235264	1	187,481,933,125,188	1
FBgn0235265	1	540,1038,1719	1
FBgn0235266	1	93,64,186,4383,348,5819	1
FBgn0235267	1	12,529,357,521	1
FBgn0235268	1	220,1100	1
FBgn0235269	1	807,153,66	1
FBgn0235270	1	75,1344	1
FBgn0235271	1	1035,145,281	1
FBgn0235272	1	37,260,93,15	1
FBgn0235273	1	303,471	1
FBgn0235274	1	480	1
FBgn0235275	1	645	1
FBgn0235276	1	324	1
FBgn0235278	1	366,1372,1832	1
FBgn0235279	1	199,212,63	1
FBgn0235280	1	192,220,399,261,558,195,141,544,224,195,141,555,587,836,115	1
FBgn0235281	1	177,145,1007,186	1
FBgn0235282	1	649,186,104,498	1
FBgn0235283	1	407,463,330,99	1
FBgn0235284	1	52,417,348,344,135,114	1
FBgn0068409	1	75,72	1
FBgn0235285	1	771	1
FBgn0235286	1	123,421,445,213,544	1
FBgn0235287	1	217,189,1433	1
FBgn0235288	1	660	1
FBgn0235289	1	1800,90	1
FBgn0235290	1	399,283,11	1
FBgn0235291	1	608,1435,494,262	1
FBgn0235292	1	104,1946,228,362,684,559,546,1290,131,768,141,72	1
FBgn0235293	1	149,151,652,541,106	1
FBgn0235295	1	618,639,447,576	1
FBgn0235296	1	447	1
FBgn0235297	1	168,168,198	1
FBgn0235298	1	130,137	1
FBgn0235299	1	69,141	1
FBgn0235300	1	438	1
FBgn0068387	1	139,476,117	1
FBgn0235301	1	1087,931,596,68	1
FBgn0235302	1	14,92,681,195,1304,129,993	1
FBgn0235303	1	49,204,204,257	1
FBgn0235304	1	52,216,195,230	1
FBgn0235305	1	127,200,90,198	1
FBgn0235306	1	12,183	1
FBgn0235307	1	112,206	1
FBgn0235308	1	97,410	1
FBgn0235309	1	192	1
FBgn0235310	1	97,160,529	1
FBgn0235311	1	273	1
FBgn0235312	1	464,193	1
FBgn0068478	1	723	1
FBgn0235313	1	1903,569,600	1
FBgn0235314	1	1679,374,20	1
FBgn0235315	1	7169,484,177,153	1
FBgn0235316	1	196,17	1
FBgn0235317	1	108,168,204	1
FBgn0235318	1	184,223,85	1
FBgn0235319	1	148,89,137,79	1
FBgn0235320	1	567,1326	1
FBgn0235321	1	73,151,783,1336	1
FBgn0235322	1	73,674,724,297,549,778,278,89	1
FBgn0235323	1	283,451,220,724,327,1055,305,278,89	1
FBgn0235324	1	91,147,423,146	1
FBgn0235325	1	177	1
FBgn0235326	1	189,850,363,461	1
FBgn0235327	1	76,192,443,513,199,137,708,327,263,103	1
FBgn0235328	1	405,217,201,162,1115	1
FBgn0235329	1	402	1
FBgn0235330	1	468,819,276	1
FBgn0235331	1	61,318,113	1
FBgn0084618	1	730,833	1
FBgn0235332	1	171	1
FBgn0235333	1	174,1050	1
FBgn0235334	1	209,145	1
FBgn0235335	1	1173,302,957,410,155,762	1
FBgn0235336	1	168	1
FBgn0235337	1	169,143,1149,923,199,270	1
FBgn0235338	1	276	1
FBgn0067444	1	108,72,99,105,114	1
FBgn0235339	1	129,132,327	1
FBgn0235340	1	63,70,225,1042,304	1
FBgn0235341	1	552,158,103,150,142,134	1
FBgn0235342	1	752,176,96,141,230	1
FBgn0235343	1	168	1
FBgn0235344	1	120,456,801,81,282	1
FBgn0235345	1	302,143,84,141,251	1
FBgn0235346	1	1019,266,653,1265,706,867	1
FBgn0235347	1	23,312,147,1150	1
FBgn0235348	1	562,239	1
FBgn0235349	1	90,363	1
FBgn0235350	1	251,535	1
FBgn0235351	1	573	1
FBgn0235352	1	873,144,1293,380,453,341,298,750,181	1
FBgn0235353	1	18,145,1055	1
FBgn0235354	1	111,1125,285,516,194,337	1
FBgn0235355	1	54,3155,151,411	1
FBgn0235356	1	58,342,110	1
FBgn0235357	1	248,626,907,332,1580,507,267,143,178	1
FBgn0235358	1	530,191,188,102,66,51	1
FBgn0235359	1	18,193,259,366,250	1
FBgn0235360	1	462,1548	1
FBgn0235361	1	980,82,1254	1
FBgn0235362	1	462,122,87,182,36,65,179,175,354,178,206	1
FBgn0235363	1	81,730,914	1
FBgn0235364	1	210	1
FBgn0235367	1	144,135	1
FBgn0235368	1	47,859,30	1
FBgn0235369	1	528	1
FBgn0235370	1	615	1
FBgn0235371	1	243,529,1607,156	1
FBgn0235372	1	328,209,126,459	1
FBgn0235373	1	10,847,213,112	1
FBgn0068422	1	507,882,1644,211,147,214,323,150,79,73	1
FBgn0235374	1	748,221	1
FBgn0235375	1	14,181,1506,234,123	1
FBgn0235376	1	123,433,243,487,507,198,1021,313,111,234,393,73,232,574,353	1
FBgn0235377	1	486,474,126	1
FBgn0235378	1	943,1134,420,467,606	1
FBgn0068042	1	2146,584	1
FBgn0235379	1	8,118,129,468	1
FBgn0235380	1	696	1
FBgn0235381	1	369,153	1
FBgn0235382	1	829,263,324	1
FBgn0235383	1	420	1
FBgn0235384	1	2130	1
FBgn0235385	1	2398,506,957,417	1
FBgn0235386	1	100,290,411	1
FBgn0235387	1	34,174,188,195	1
FBgn0235388	1	112,233,282,103,250,815,425	1
FBgn0235389	1	292,102,338	1
FBgn0235391	1	304,50	1
FBgn0235392	1	171	1
FBgn0235393	1	870	1
FBgn0235397	1	25,236	1
FBgn0235398	1	240	1
FBgn0235399	1	474	1
FBgn0235401	1	192	1
FBgn0235402	1	435	1
FBgn0235404	1	192,21	1
FBgn0235405	1	378	1
FBgn0235406	1	67,188	1
FBgn0235408	1	1317	1
FBgn0235409	1	1011,153	1
FBgn0235410	1	213	1
FBgn0235411	1	159	1
FBgn0235412	1	171	1
FBgn0235413	1	120	1
FBgn0235414	1	861	1
FBgn0235417	1	483	1
FBgn0235418	1	309,180	1
FBgn0235421	1	143,184	1
FBgn0235422	1	156	1
FBgn0235423	1	201	1
FBgn0235425	1	131,67,234	1
FBgn0235426	1	58,133,82	1
FBgn0235427	1	142,116	1
FBgn0235429	1	195	1
FBgn0235430	1	246	1
FBgn0235431	1	2535	1
FBgn0235432	1	2748	1
FBgn0235433	1	198	1
FBgn0235434	1	291	1
FBgn0235436	1	173,535	1
FBgn0235437	1	455,26,1592	1
FBgn0235439	1	120	1
FBgn0235440	1	2274	1
FBgn0235441	1	211,119	1
FBgn0235442	1	159	1
FBgn0235446	1	231	1
FBgn0235447	1	144	1
FBgn0235449	1	447	1
FBgn0235450	1	954	1
FBgn0235451	1	978	1
FBgn0235452	1	73,447,131	1
FBgn0235453	1	276	1
FBgn0235454	1	336,159	1
FBgn0235456	1	366	1
FBgn0235457	1	477	1
FBgn0235460	1	246	1
FBgn0235461	1	168	1
FBgn0235462	1	1143	1
